ProdCode,Description,WS Size,Pack Size,Price,RRP,POR,Min Shelf Life (days),Marked as Promo,In Stock,Inner Barcode,Outer Barcode,Product Group,Category
115507,Lindt Lindor Milk Mint Truffles Box Cornet,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340095820	,08003340595825	,Box Chocolates, Ambient
117212,Lindt Lindor Cornet Straw & Cream,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340097619	,8003340597614	,Box Chocolates, Ambient
117213,Lindt Lindor Salted Caramel Truffles Box Cornet,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340098920	,8003340598925	,Box Chocolates, Ambient
120354,Lindt Lindor Cornet Double Chocolate,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340092256	,8003340592251	,Box Chocolates, Ambient
120098,Lindt Lindor Cornet Milk Choc Truffles Box Hod,64,200gm,£165.99,£4.99,37.63,0,Y,In Stock,120098	,5012454987931	,Box Chocolates, Ambient
104158,Lindt Lindor Assorted  Truffles Box Cornet,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340090276	,08003340590271	,Box Chocolates, Ambient
120086,Lindt Lindor Milk & White Truffles Box Cornet,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340095899	,8003340595894	,Box Chocolates, Ambient
1556,Ferrero Rocher T16,5,200gm,£17.89,£7.99,46.26,0,Y,In Stock,8000500003787	,3017621821669	,Box Chocolates, Ambient
110648,Galaxy Truffles Chocolate Medium Gift Box,4,190gm,£9.49,£5.50,48.24,0,Y,In Stock,5000159538602	,5000159538596	,Box Chocolates, Ambient
120062,Quality Street Intrigue Orange Truffles Carton Box,6,200gm,£14.49,£5.00,42.04,0,Y,In Stock,8000300398854	,8000300398847	,Box Chocolates, Ambient
102294,Lindt Lindor Coconut Chocolate Truffles Box Cornet,8,200gm,£24.69,£6.50,43.02,0,Y,In Stock,8003340097534	,08003340597539	,Box Chocolates, Ambient
120050,Cadbury White Chocolate Truffle Flowers Gift Card,10,112gm,£21.39,£3.00,14.44,0,N,In Stock,7622201419196	,7622201419172	,Box Chocolates, Ambient
101473,Cadbury Roses Hod,48,290gm,£99.99,£4.59,45.54,0,Y,In Stock,101473	,07622210724670	,Box Chocolates, Ambient
114528,Cadbury Roses Gift Carton Box Chocolates,8,275gm,£17.49,£4.00,34.41,0,Y,In Stock,7622210728289	,7622210959980	,Box Chocolates, Ambient
80220,Celebrations Chocolate Gift Box 380g,6,380gm,£12.49,£4.99,49.94,0,Y,In Stock,5000159457897	,05000159457880	,Box Chocolates, Ambient
1106,Cadbury Milk Tray Small Box Chocolates,8,180gm,£12.29,£4.49,58.94,0,Y,In Stock,7622201798987	,7622201798963	,Box Chocolates, Ambient
1107,Cadbury Milk Tray Medium Box,6,360gm,£17.99,£8.79,59.07,0,Y,In Stock,7622201799076	,7622201799052	,Box Chocolates, Ambient
100517,Cadbury Milk Tray Large Box Chocolates,4,530gm,£19.49,£13.99,58.21,0,Y,In Stock,7622201799014	,7622201798994	,Box Chocolates, Ambient
104090,Cadbury Milk Tray Hod,36,360gm,£98.99,£8.79,62.46,0,Y,In Stock,104090	,7622201639853	,Box Chocolates, Ambient
104113,Cadbury Heroes Carton Box Chocolates,9,185gm,£13.29,£3.09,42.65,0,Y,In Stock,7622210959911	,0762221090375	,Box Chocolates, Ambient
2598,Cadbury Heroes Carton Box Chocolates,6,290gm,£13.19,£4.59,42.53,0,Y,In Stock,7622210959874	,07622210954664	,Box Chocolates, Ambient
120049,Cadbury Hazelnut Creme Hearts Chocolate Gift Card,10,114gm,£21.39,£3.00,14.44,0,N,In Stock,7622201420284	,7622201427306	,Box Chocolates, Ambient
101764,Nutella & Go,12,48gm,£10.89,£1.09,16.74,0,N,In Stock,5020411121182	,05020411121175	,Kids Choc Confectionery, Ambient
104114,Cadbury Roses Carton Box Chocolates Small,9,186gm,£13.29,£3.09,42.65,0,Y,In Stock,7622210959881	,07622210959867	,Box Chocolates, Ambient
80927,Black Magic Dark Chocolate Assortment Medium Box,4,348gm,£15.99,£6.59,27.21,0,Y,In Stock,8593893744097	,8593893776098	,Box Chocolates, Ambient
1359,Milky Bar Medium,40,25gm,£17.89,£0.89,39.70,0,Y,In Stock,50426188	,07613032324674	,Kids Choc Confectionery, Ambient
80604,Dairy Box Milk Chocolate Assortment Box,4,326gm,£15.99,£6.59,27.21,0,Y,In Stock,7613037454307	,7613039692257	,Box Chocolates, Ambient
106694,Lol Chocolate Surprise Eggs,24,20gm,£14.49,£1.25,42.04,0,Y,In Stock,80578819	,18435477903087	,Kids Choc Confectionery, Ambient
105788,After Eight Dark Mint Chocolate Carton Box,18,300gm,£34.99,£3.00,22.24,0,Y,In Stock,5000426171518	,07613034696748	,Box Chocolates, Ambient
115309,Kp Choc Dips Original,12,28gm,£8.29,£0.95,27.28,0,Y,In Stock,50237890	,05000237128732	,Kids Choc Confectionery, Ambient
120078,Ferrero Raffaello T23,8,230gm,£23.49,£5.00,29.53,0,Y,In Stock,4008400183022	,4008400183008	,Box Chocolates, Ambient
119529,Cadbury White Buttons Pmp 25p,60,14.4gm,£10.50,£0.25,16.00,0,Y,In Stock,7622201428754	,7622201428730	,Kids Choc Confectionery, Ambient
8927,Carletti Chocolate Bananas,30,Each,£5.99,£0.39,38.56,0,Y,In Stock,5701049110143	,5701049110143	,Kids Choc Confectionery, Ambient
5199,Kinder Chocolate Snack Bar (maxi),36,21gm,£9.09,£0.45,32.67,0,N,In Stock,80050094	,04008400223612	,Kids Choc Confectionery, Ambient
4813,Kinder Happy Hippo,28,20.7gm,£8.99,£0.55,41.62,0,Y,In Stock,80310549	,08000500020685	,Kids Choc Confectionery, Ambient
1921,Milky Bar Buttons,48,30gm,£23.65,£0.89,33.57,0,N,In Stock,50243228	,05000189389441	,Kids Choc Confectionery, Ambient
46913,Cadbury Giant Buttons Bitesize,36,40gm,£16.19,£0.85,36.51,0,Y,In Stock,5034660518679	,05034660032182	,Kids Choc Confectionery, Ambient
114838,Paw Patrol Chocolate Eggs,24,20gm,£12.99,£1.14,43.03,0,Y,In Stock,80710196	,8004735094466	,Kids Choc Confectionery, Ambient
113546,Cadbury Freddo Caramel 40c (irish),60,18gm,£13.09,£0.40,34.55,0,N,In Stock,7622210726087	,07622210724717	,Kids Choc Confectionery, Ambient
101369,Cadbury Freddo Caramel 25p,60,20gm,£10.50,£0.25,16.00,0,Y,In Stock,7622210249548	,07622210249531	,Kids Choc Confectionery, Ambient
1072,Cadbury Dairy Milk For Kids,60,18gm,£13.19,£0.35,24.63,0,N,In Stock,96119341	,07622210398314	,Kids Choc Confectionery, Ambient
80689,Kp Choc Dips White,12,28gm,£8.29,£0.95,27.28,0,Y,In Stock,50237876	,05000237128640	,Kids Choc Confectionery, Ambient
101996,Cadbury Curly Wurly,48,22gm,£10.59,£0.35,24.36,0,N,In Stock,7622201143480	,07622201143473	,Kids Choc Confectionery, Ambient
101368,Cadbury Chomp 25p,60,21gm,£10.50,£0.25,16.00,0,Y,In Stock,57030630	,7622201143404	,Kids Choc Confectionery, Ambient
102765,Cadbury Buttons Pmp 25p,60,14.4gm,£10.50,£0.25,16.00,0,Y,In Stock,96120651	,7622210405135	,Kids Choc Confectionery, Ambient
119645,Cadbury Dairy Milk Buttons,60,14gm,£13.59,£0.35,22.34,0,N,In Stock,7622210783974	,7622210783981	,Kids Choc Confectionery, Ambient
101367,Cadbury Freddo Chocolate 25p,60,18gm,£10.50,£0.25,16.00,0,Y,In Stock,7622210249555	,07622210248374	,Kids Choc Confectionery, Ambient
113426,Angelito Ice Cream Wafer Cones,390,Large,£11.99,£0.05,38.51,0,Y,In Stock,5020243000822	,05020243000822	,Ice Cream, Ambient
101370,Cadbury Fudge 25p,60,22gm,£10.50,£0.25,16.00,0,Y,In Stock,57030616	,7622201137717	,Kids Choc Confectionery, Ambient
113545,Cadbury Freddo Chocolate 40c (irish),60,18gm,£13.09,£0.40,34.55,0,N,In Stock,7622210724090	,07622210724083	,Kids Choc Confectionery, Ambient
114496,Jakemans Soothing Menthol Sweets Throat & Chest,20,41gm,£9.29,£0.79,29.44,0,Y,In Stock,5030104004920	,05030104004937	,Medicated, Ambient
79162,Lockets Cranberry & Blueberry Cough Lozenges,20,41gm,£7.99,£0.59,18.75,0,N,In Stock,40111568	,5000159422383	,Medicated, Ambient
116008,Jakemans Honey & Lemon Menthol Bag,10,100gm,£6.99,£1.35,37.87,0,Y,Out Of Stock,5030104001233	,5030104004395	,Medicated, Ambient
116009,Jakemans Cherry Menthol Bag,10,100gm,£6.99,£1.35,37.87,0,Y,In Stock,5030104001240	,05030104004432	,Medicated, Ambient
6404,Halls Soothers Strawberry,20,45gm,£8.89,£0.79,32.48,0,Y,In Stock,5034660508038	,5034660011873	,Medicated, Ambient
7913,Lockets Extra Strong Cough Sweet Lozenges,20,43gm,£7.99,£0.59,18.75,0,N,In Stock,40111377	,05000159340175	,Medicated, Ambient
104078,Halls Soothers Honey & Lemon,20,45gm,£8.89,£0.79,32.48,0,Y,In Stock,7622210412539	,7622210412713	,Medicated, Ambient
9325,Angelito Ice Cream Mix,12,1ltr,£25.99,£3.12,16.70,0,Y,In Stock,5000401000505	,05000401000550	,Ice Cream, Ambient
7916,Lockets Honey & Lemon Cough Sweet Lozenges,20,41gm,£7.99,£0.59,18.75,0,N,In Stock,50159086	,5000159340168	,Medicated, Ambient
5069,Halls Soothers Peach And Raspberry,20,45gm,£8.89,£0.79,32.48,0,Y,In Stock,5034660508021	,5034660011866	,Medicated, Ambient
114497,Jakemans Soothing Menthol Sweets Honey & Lemon,20,41gm,£9.29,£0.79,29.44,0,Y,In Stock,5030104004944	,05030104004951	,Medicated, Ambient
1472,Halls Soothers Cherry,20,45gm,£8.89,£0.79,32.48,0,Y,In Stock,5010455063135	,5034660011514	,Medicated, Ambient
2609,Cadbury Roses Carton Box Chocolates,6,290gm,£13.19,£4.59,42.53,0,Y,In Stock,7622210959850	,07622210959959	,Box Chocolates, Ambient
100449,Halls Mentholyptus Cherry Sugar Free,20,33.5gm,£8.89,£0.79,32.48,0,Y,In Stock,50658053	,05010455037389	,Medicated, Ambient
1113,Halls Mentholyptus Extra Strong,20,33.5gm,£8.89,£0.79,32.48,0,Y,In Stock,50985098	,05034660016229	,Medicated, Ambient
80211,Halls Mentholyptus Original Sugar Free,20,32gm,£8.89,£0.79,32.48,0,Y,In Stock,50696925	,05034660010999	,Medicated, Ambient
119578,Halls Counter Top Units,80,Mixture,£38.99,£0.79,25.97,0,N,Out Of Stock,119578	,7622201460280	,Medicated, Ambient
115790,Fini Strawberry Pencils  X 100,100,10p,£3.99,£0.10,52.12,0,Y,In Stock,8410525226168	,8410525226168	,Kids Sugar Confectionery, Ambient
1483,Halls Soothers Blackcurrant,20,45gm,£8.89,£0.79,32.48,0,Y,In Stock,5010455063142	,05010455064149	,Medicated, Ambient
35482,Fishermans Friend Original,24,25g,£10.49,£0.89,41.07,0,Y,In Stock,50819485	,5000357100977	,Medicated, Ambient
116861,Fini Strawberry Roller,40,20gm,£4.99,£0.30,50.10,0,Y,In Stock,8410525127465	,8410525127892	,Kids Sugar Confectionery, Ambient
116875,Fini Burger Bubble Gum,200,20gm,£5.99,£0.10,64.06,0,Y,In Stock,8410525210297	,8410525210303	,Kids Sugar Confectionery, Ambient
115789,Fini Apple Pencils X 100,100,10p,£3.99,£0.10,52.12,0,Y,In Stock,8410525226199	,8410525226199	,Kids Sugar Confectionery, Ambient
5698,Drumstick Stickpack,36,Pack,£5.99,£0.39,48.80,0,Y,In Stock,5010478226548	,5010478307728	,Kids Sugar Confectionery, Ambient
100932,Fini Camel Balls,200,5p,£5.99,£0.10,64.06,0,Y,In Stock,8410525184833	,8410525184833	,Kids Sugar Confectionery, Ambient
115788,Fini Raspberry Pencils X 100,100,10p,£3.99,£0.10,52.12,0,Y,In Stock,8410525226175	,8410525226175	,Kids Sugar Confectionery, Ambient
104292,Chupa Chups Melody Pops Strawberry,48,18gm,£8.49,£0.35,39.36,0,Y,In Stock,84196842	,08410031934915	,Kids Sugar Confectionery, Ambient
28460,Chupa Chups Assorted Wheel,200,Each,£21.99,£0.25,47.22,0,Y,In Stock,49814521	,08410031937411	,Kids Sugar Confectionery, Ambient
1161168,Fini Cola Bubble Gum,200,20gm,£5.99,£0.10,64.06,0,Y,In Stock,8410525200281	,8410525200298	,Kids Sugar Confectionery, Ambient
116857,Fini Jolly Jamboree Pouch,16,180gm,£9.69,£1.00,27.33,0,Y,In Stock,8410525211263	,68410525211265	,Kids Sugar Confectionery, Ambient
1587,Chewits Fruit Salad,40,Stick,£9.89,£0.39,23.92,0,N,In Stock,5010933011238	,05010933092657	,Kids Sugar Confectionery, Ambient
116862,Fini Raspberry Roller,40,20gm,£4.99,£0.30,50.10,0,Y,In Stock,8410525149801	,8410525149818	,Kids Sugar Confectionery, Ambient
110026,Candy Factory Mini Gumball Machine,12,35gm,£7.99,£1.35,40.81,0,Y,Out Of Stock,5021778006303	,05021778026301	,Kids Sugar Confectionery, Ambient
109774,Chupa Chups Xxl,25,29gm,£4.39,£0.35,39.79,0,Y,In Stock,84196859	,4602606015912	,Kids Sugar Confectionery, Ambient
110027,Candy Factory Jelly Bean Machine,12,55gm,£7.99,£1.35,40.81,0,Y,In Stock,5021778006341	,05021778026349	,Kids Sugar Confectionery, Ambient
1265,Chewits Strawberry,40,Stick,£9.89,£0.39,23.92,0,N,In Stock,5010933011207	,05010933092626	,Kids Sugar Confectionery, Ambient
22041,Chewits Xtreme Sour Apple,24,Stick,£6.55,£0.45,27.22,0,N,In Stock,5010933012013	,05010933093647	,Kids Sugar Confectionery, Ambient
110023,Candy Factory Twist N Lick Candy Ice Cream,12,45gm,£7.99,£1.35,40.81,0,Y,In Stock,5021778005429	,05021778025427	,Kids Sugar Confectionery, Ambient
110008,Candy Factory Candy Cans,36,13gm,£6.99,£0.45,48.22,0,Y,Out Of Stock,5021778006457	,05021778026455	,Kids Sugar Confectionery, Ambient
110015,Candy Factory Milk Chocolate Money Coins,120,5gm,£6.49,£0.15,56.73,0,Y,In Stock,0502177800235	,05021778002350	,Kids Sugar Confectionery, Ambient
110024,Candy Factory Fan Candy,12,45gm,£7.99,£1.35,40.81,0,Y,Out Of Stock,5021778005412	,05021778025410	,Kids Sugar Confectionery, Ambient
110020,Candy Factory Double Duo Dunker,12,32gm,£7.99,£1.35,40.81,0,Y,Out Of Stock,5031396019364	,05031396019371	,Kids Sugar Confectionery, Ambient
110017,Candy Factory Zoo Pops,24,11gm,£4.99,£0.35,28.71,0,Y,Out Of Stock,5031396028953	,05031396028960	,Kids Sugar Confectionery, Ambient
110021,Candy Factory Funny Face Light Up Pro,12,11gm,£7.99,£1.35,40.81,0,Y,Out Of Stock,5031396018961	,05031396018978	,Kids Sugar Confectionery, Ambient
119952,Bebeto Strawberry Laces £1 Pmp,12,200gm,£7.89,£1.00,21.10,0,N,In Stock,8690146152194	,8690146152187	,Kids Sugar Confectionery, Ambient
116897,Bebeto Fizzy Strawberry Spaghetti 50p Pmp,20,70gm,£4.99,£0.50,40.12,0,Y,In Stock,8690146128311	,08690146128304	,Kids Sugar Confectionery, Ambient
116890,Bebeto Meter Gum Tape Bubblegum,24,Meter,£6.29,£0.69,54.42,0,Y,In Stock,8690146619215	,08690146101277	,Kids Sugar Confectionery, Ambient
116896,Bebeto Fizzy Blue Raspberry Spaghetti 50p Pmp,20,70gm,£4.99,£0.50,40.12,0,Y,Out Of Stock,8690146128298	,08690146128281	,Kids Sugar Confectionery, Ambient
116891,Bebeto Fizzy Strawberry Laces £1 Bag,12,200gm,£7.59,£1.00,24.10,0,Y,In Stock,8690146151401	,8690146151357	,Kids Sugar Confectionery, Ambient
116895,Bebeto Sour Rainbow Spaghetti 50p Pmp,20,70gm,£4.99,£0.50,40.12,0,Y,Out Of Stock,8690146119654	,08690146119661	,Kids Sugar Confectionery, Ambient
116893,Bebeto Fizzy Strawberry Pencils £1 Bag,12,200gm,£7.59,£1.00,24.10,0,Y,In Stock,8690146151418	,8690146151364	,Kids Sugar Confectionery, Ambient
116894,Bebeto Strawberry Trunks £1 Bag,12,200gm,£7.59,£1.00,24.10,0,Y,In Stock,8690146151425	,8690146151371	,Kids Sugar Confectionery, Ambient
116898,Bebeto Watermelon Jelly Gum Pmp 50p,20,70gm,£4.99,£0.50,40.12,0,Y,In Stock,8690146128335	,8690146128328	,Kids Sugar Confectionery, Ambient
110016,Candy Factory Bubble Rubblez Gum,12,60gm,£7.99,£1.35,40.81,0,Y,Out Of Stock,5021778006143	,05021778026141	,Kids Sugar Confectionery, Ambient
119586,Barratt Flumps Twists,50,20gm,£10.95,£0.39,32.62,0,N,In Stock,5010511473687	,5010511473687	,Kids Sugar Confectionery, Ambient
7688,Barratt Dip Dabs Sherbet,50,23gm,£17.90,£0.65,33.91,0,N,In Stock,5023274045886	,05034660009887	,Kids Sugar Confectionery, Ambient
1268,Alma White Mice,120,Each,£3.99,£0.10,60.10,0,Y,In Stock,5021202551294	,5021202551294	,Kids Sugar Confectionery, Ambient
100195,Alma White Skiffle Discs,120,Each,£3.99,£0.10,60.10,0,Y,In Stock,5021202551324	,5021202551324	,Kids Sugar Confectionery, Ambient
80939,Barratt Fruit Salad Stick Pack,40,36gm,£15.55,£0.65,28.23,0,N,Out Of Stock,5023274045596	,05023274045176	,Kids Sugar Confectionery, Ambient
1569,Barratt Black Jack Stick Pack,40,36gm,£15.55,£0.65,28.23,0,N,In Stock,5023274045602	,05023274045183	,Kids Sugar Confectionery, Ambient
100193,Alma Choco Mice,120,Each,£3.99,£0.10,60.10,0,Y,In Stock,5021202551300	,5021202551300	,Kids Sugar Confectionery, Ambient
100196,Alma Choc Skiffle Discs,120,Each,£3.99,£0.10,60.10,0,Y,In Stock,5021202551331	,5021202551331	,Kids Sugar Confectionery, Ambient
112312,Snickers Protein Chocolate Bar 47g,18,47gm,£17.49,£1.49,21.74,0,Y,In Stock,5000159516211	,0500015916204	,Protein Snacks, Ambient
100197,Alma Pink & White Mice,120,Each,£3.99,£0.10,60.10,0,Y,In Stock,5021202551362	,5021202551362	,Kids Sugar Confectionery, Ambient
7696,Barratt Soft Nougat Bar,40,35gm,£15.55,£0.65,28.23,0,N,Out Of Stock,5010511471751	,05010511019694	,Kids Sugar Confectionery, Ambient
112118,Nature Valley Protein Peanut & Choc 4pk,8,160gm,£11.49,£2.99,42.36,0,Y,Out Of Stock,8410076610355	,08410076710574	,Protein Snacks, Ambient
112120,Nature Valley Protein Peanut & Chocolate,12,40gm,£7.99,£1.49,46.38,0,Y,In Stock,8410076900302	,08410076710628	,Protein Snacks, Ambient
116892,Bebeto Assorted Fruit Twists £1 Bag,12,200gm,£7.59,£1.00,24.10,0,Y,In Stock,8690146151432	,8690146151388	,Kids Sugar Confectionery, Ambient
8335,Barratt Refreshers Rolls,48,36gm,£17.75,£0.65,31.73,0,N,Out Of Stock,5023274065600	,5023274065594	,Kids Sugar Confectionery, Ambient
116936,Grenade Carb Killa Cookie Dough Bar,12,60gm,£15.49,£2.69,42.42,0,Y,In Stock,5060221203937	,05060221203944	,Protein Snacks, Ambient
107324,Grenade Carb Killa Caramel Chaos Bar,12,60gm,£15.49,£2.69,42.42,0,Y,In Stock,5060221201391	,05060221201407	,Protein Snacks, Ambient
120125,Grenade Carb Killa Bar White Choc Salted Peanut,12,60gm,£15.49,£2.69,42.42,0,Y,In Stock,5060221205269	,5060221205276	,Protein Snacks, Ambient
116496,Grenade Carb Killa Dark Chocolate Raspberry,12,60gm,£15.49,£2.69,42.42,0,Y,In Stock,5060221205320	,05060221205290	,Protein Snacks, Ambient
113571,Grenade Carb Killa Peanut Nutter,12,60gm,£15.49,£2.69,42.42,0,Y,In Stock,5060221203753	,05060221203760	,Protein Snacks, Ambient
1014,Barratt Sherbet Fountain,48,25gm,£18.59,£0.65,28.50,0,N,In Stock,5023274066652	,5023274066607	,Kids Sugar Confectionery, Ambient
178118,Fulfil White Chocolate Peanut Caramel Flavour,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532123417	,5391532123448	,Protein Snacks, Ambient
112119,Nature Valley Protein Salted Caramel Nut 4 Pack,8,160gm,£11.49,£2.99,42.36,0,Y,In Stock,8410076610362	,08410076710581	,Protein Snacks, Ambient
109778,Fulfil Peanut & Caramel Vitamin Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5390691017919	,05390691017926	,Protein Snacks, Ambient
112228,Fulfil White Chocolate & Cookie Dough Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5390691017995	,05390691018008	,Protein Snacks, Ambient
115778,Fulfil Salted Caramel Vitamin & Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532121710	,05391532121727	,Protein Snacks, Ambient
116955,Fulfil Peanut Butter Vitamin & Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532122076	,05391532122083	,Protein Snacks, Ambient
113873,Fulfil Hazelnut Whip Vitamin & Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532120096	,05391532120102	,Protein Snacks, Ambient
120124,Grenade Carb Killa Bar Salted Caramel,12,60gm,£15.49,£2.69,42.42,0,Y,In Stock,5060221206860	,506221206877	,Protein Snacks, Ambient
108044,Fulfil Chocolate Brownie Vitamin & Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532122168	,5391532122175	,Protein Snacks, Ambient
112229,Fulfil Milk Chocolate & Mint Vitamin & Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5390691018022	,05390691018039	,Protein Snacks, Ambient
120231,Fulfil Crispy Peanut Bar,18,37gm,£17.99,£1.95,38.50,0,Y,In Stock,5391532122724	,5391532122755	,Protein Snacks, Ambient
119924,Fulfil Chocolate Caramel Flavour,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532122519	,5391532122526	,Protein Snacks, Ambient
113872,Fulfil Chocolate Orange Vitamin & Protein Bar,15,55gm,£18.89,£2.49,39.31,0,Y,Out Of Stock,5391532120065	,05391532120072	,Protein Snacks, Ambient
120230,Fulfil Crispy Caramel Bar,18,37gm,£17.99,£1.95,38.50,0,Y,In Stock,5391532122731	,5391532122748	,Protein Snacks, Ambient
112311,Mars Protein Chocolate Bar 50g,18,50gm,£17.49,£1.49,21.74,0,Y,In Stock,5000159516198	,05000159516181	,Protein Snacks, Ambient
178117,Fulfil Dark Salted Caramel Flavour,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5391532123424	,5391532123431	,Protein Snacks, Ambient
908867,Birds Eye Mini Potato Waffles,12,456g,£15.00,£2.15,41.86,0,Y,NA,5000116108053	,05000116909391	,Frozen Retail, Ambient
913739,Birds Eye Garden Peas,10,375g,£12.00,£1.50,20.00,0,Y,NA,5000116112074	,5000116913657	,Frozen Retail, Ambient
112227,Fulfil Choc Caramel & Cookie Dough Vit & Protein,15,55gm,£18.89,£2.49,39.31,0,Y,In Stock,5390691017964	,05390691017971	,Protein Snacks, Ambient
908124,Birds Eye Original Arctic Roll Raspberry,12,250g,£24.00,£3.00,20.00,0,N,NA,5000116126378	,5000116900992	,Frozen Retail, Ambient
913738,Birds Eye 6 Chunky Fish Fingers,10,360g,£21.00,£3.29,36.17,0,Y,NA,5000116124114	,05000116916207	,Frozen Retail, Ambient
913025,Birds Eye 8 Cod Fish Fingers Pmp £2.50,12,224g,£25.20,£2.50,16.00,0,Y,NA,5000116124589	,05000116915194	,Frozen Retail, Ambient
913188,Birds Eye Alphabites,12,456g,£21.00,£2.25,22.22,0,N,NA,5000116111473	,05000116912995	,Frozen Retail, Ambient
902552,Birds Eye Captain S Cod  Chips & Peas Dinner £2.50,6,395g,£12.50,£2.50,16.67,0,Y,NA,5000116107322	,5000116908479	,Frozen Retail, Ambient
910448,Birds Eye 2 Original Chicken Chargrills,12,170g,£20.00,£3.00,44.44,0,Y,NA,5000116111756	,5000116913312	,Frozen Retail, Ambient
905645,Birds Eye 2 Southern Fried Chicken In Breadcrumbs,12,180gm,£30.00,£3.50,28.57,0,Y,NA,5000116111848	,05000116913404	,Frozen Retail, Ambient
116204,Foxs Favourites 28 Biscuits With 10 Varieties,12,350gm,£18.29,£2.59,29.38,0,Y,In Stock,5010035069243	,5010035569279	,Biscuits, Ambient
106586,Foxs Double Choc Crunch Creams,16,200gm,£8.99,£1.09,48.45,0,Y,In Stock,5010035069281	,05010035566421	,Biscuits, Ambient
910450,Birds Eye 4 Chicken Burgers With Golden Wholegrain,12,200g,£28.00,£3.00,22.22,0,Y,NA,5000116101641	,5000116901913	,Frozen Retail, Ambient
115227,Foxs Ab Viennese Milk Chocolate Dipped Fingers,12,105gm,£9.39,£2.50,62.44,0,Y,In Stock,5010035067133	,5010035568487	,Biscuits, Ambient
